Player Name,Role,Team Name,Match ID,Game ID,Hero,Scoring Metric,Value,Multiplier,Points,Description,Capped
dave,Mid,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Death Prophet,Kills,25,2.3,57.50,Kill points for Mid role,false
dave,Mid,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Death Prophet,Deaths,8,-1.8,-14.40,Death penalty for Mid role,false
dave,Mid,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Death Prophet,Assists,30,1.2,36.00,Assist bonus for Mid role,false
dave,Mid,divine 640x480,Lv845NrM8afwFJdojNzo,8431562935,Death Prophet,Tower Damage,9374,,9.37,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Invoker,Kills,5,2.3,11.50,Kill points for Mid role,false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Invoker,Deaths,3,-1.8,-5.40,Death penalty for Mid role,false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Invoker,Assists,3,1.2,3.60,Assist bonus for Mid role,false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425738638,Invoker,Tower Damage,1611,,1.61,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Nature's Prophet,Kills,6,2.3,13.80,Kill points for Mid role,false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Nature's Prophet,Deaths,3,-1.8,-5.40,Death penalty for Mid role,false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Nature's Prophet,Assists,17,1.2,20.40,Assist bonus for Mid role,false
dave,Mid,divine 640x480,fxOJREbrQkftjXT3i4My,8425795013,Nature's Prophet,Tower Damage,354,,0.35,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
dave,Mid,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Lycan,Kills,7,2.3,16.10,Kill points for Mid role,false
dave,Mid,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Lycan,Deaths,1,-1.8,-1.80,Death penalty for Mid role,false
dave,Mid,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Lycan,Assists,10,1.2,12.00,Assist bonus for Mid role,false
dave,Mid,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425582145,Lycan,Tower Damage,16035,,15.00,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",true
dave,Mid,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425651280,Queen of Pain,Kills,10,2.3,23.00,Kill points for Mid role,false
dave,Mid,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425651280,Queen of Pain,Assists,20,1.2,24.00,Assist bonus for Mid role,false
dave,Mid,divine 640x480,g8PuQI3pdTqTaVGQt09X,8425651280,Queen of Pain,Tower Damage,5369,,5.37,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Necrophos,Kills,26,2.5,65.00,Kill points for Carry role,false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Necrophos,Deaths,2,-2,-4.00,Death penalty for Carry role,false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Necrophos,Assists,15,0.8,12.00,Assist bonus for Carry role,false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431472168,Necrophos,Tower Damage,5221,,5.22,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Weaver,Kills,24,2.5,60.00,Kill points for Carry role,false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Weaver,Deaths,6,-2,-12.00,Death penalty for Carry role,false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Weaver,Assists,18,0.8,14.40,Assist bonus for Carry role,false
Ciptok,Carry,Na Pałę Gaming,Lv845NrM8afwFJdojNzo,8431562935,Weaver,Tower Damage,12532,,12.53,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Ciptok,Carry,Na Pałę Gaming,WUmUm5A7K1M3hEBGW9Id,8431743470,Brewmaster,Kills,8,2.5,20.00,Kill points for Carry role,false
Ciptok,Carry,Na Pałę Gaming,WUmUm5A7K1M3hEBGW9Id,8431743470,Brewmaster,Deaths,8,-2,-16.00,Death penalty for Carry role,false
Ciptok,Carry,Na Pałę Gaming,WUmUm5A7K1M3hEBGW9Id,8431743470,Brewmaster,Assists,25,0.8,20.00,Assist bonus for Carry role,false
Ciptok,Carry,Na Pałę Gaming,WUmUm5A7K1M3hEBGW9Id,8431743470,Brewmaster,Tower Damage,1202,,1.20,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Nature's Prophet,Kills,20,2.5,50.00,Kill points for Carry role,false
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Nature's Prophet,Deaths,3,-2,-6.00,Death penalty for Carry role,false
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Nature's Prophet,Assists,13,0.8,10.40,Assist bonus for Carry role,false
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424208586,Nature's Prophet,Tower Damage,19542,,15.00,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",true
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Io,Kills,10,2.5,25.00,Kill points for Carry role,false
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Io,Deaths,6,-2,-12.00,Death penalty for Carry role,false
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Io,Assists,14,0.8,11.20,Assist bonus for Carry role,false
Ciptok,Carry,Na Pałę Gaming,YedL46rBgycGyaVhgWWx,8424286523,Io,Tower Damage,5955,,5.96,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Lion,Kills,2,1.2,2.40,Kill points for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Lion,Deaths,12,-1.2,-14.40,Death penalty for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Lion,Assists,21,2.5,50.00,Assist bonus for Soft Support role (capped),true
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Lion,Observer Wards,9,1.5,13.50,Observer ward placement bonus,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Lion,Sentry Wards,15,1.2,18.00,Sentry ward placement bonus,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8422959064,Lion,Tower Damage,535,,0.54,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Witch Doctor,Kills,18,1.2,21.60,Kill points for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Witch Doctor,Deaths,11,-1.2,-13.20,Death penalty for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Witch Doctor,Assists,25,2.5,50.00,Assist bonus for Soft Support role (capped),true
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,5vs3LDQT5Eg4AJULmx8x,8423054658,Witch Doctor,Tower Damage,555,,0.56,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Disruptor,Deaths,14,-1.2,-16.80,Death penalty for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Disruptor,Assists,11,2.5,27.50,Assist bonus for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Disruptor,Observer Wards,2,1.5,3.00,Observer ward placement bonus,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Disruptor,Sentry Wards,9,1.2,10.80,Sentry ward placement bonus,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425462431,Disruptor,Tower Damage,90,,0.09,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Witch Doctor,Kills,8,1.2,9.60,Kill points for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Witch Doctor,Deaths,8,-1.2,-9.60,Death penalty for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Witch Doctor,Assists,16,2.5,40.00,Assist bonus for Soft Support role,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Witch Doctor,Observer Wards,5,1.5,7.50,Observer ward placement bonus,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Witch Doctor,Sentry Wards,11,1.2,13.20,Sentry ward placement bonus,false
Niepokonany Kruszon,Soft Support,Obrona Częstochowy,qBB79nAFp7mJrTLXe0LO,8425542396,Witch Doctor,Tower Damage,19,,0.02,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Tidehunter,Kills,6,2,12.00,Kill points for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Tidehunter,Deaths,8,-1.5,-12.00,Death penalty for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Tidehunter,Assists,22,2,44.00,Assist bonus for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Tidehunter,Tower Damage,3578,,3.58,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Abaddon,Kills,9,2,18.00,Kill points for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Abaddon,Deaths,13,-1.5,-19.50,Death penalty for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Abaddon,Assists,18,2,36.00,Assist bonus for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Abaddon,Tower Damage,1740,,1.74,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Abaddon,Kills,9,2,18.00,Kill points for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Abaddon,Deaths,6,-1.5,-9.00,Death penalty for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Abaddon,Assists,14,2,28.00,Assist bonus for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Abaddon,Tower Damage,7835,,7.83,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Hero135,Kills,5,2,10.00,Kill points for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Hero135,Deaths,6,-1.5,-9.00,Death penalty for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Hero135,Assists,21,2,42.00,Assist bonus for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Hero135,Tower Damage,5284,,5.28,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Ursa,Kills,10,2,20.00,Kill points for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Ursa,Deaths,5,-1.5,-7.50,Death penalty for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Ursa,Assists,6,2,12.00,Assist bonus for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Ursa,Tower Damage,6115,,6.12,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Wraith King,Kills,14,2,28.00,Kill points for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Wraith King,Deaths,5,-1.5,-7.50,Death penalty for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Wraith King,Assists,25,2,50.00,Assist bonus for Offlane role,false
Yosa,Offlane,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Wraith King,Tower Damage,9366,,9.37,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Silencer,Kills,2,1.2,2.40,Kill points for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Silencer,Deaths,14,-1.2,-16.80,Death penalty for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Silencer,Assists,23,2.5,50.00,Assist bonus for Soft Support role (capped),true
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Silencer,Observer Wards,7,1.5,10.50,Observer ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Silencer,Sentry Wards,13,1.2,15.60,Sentry ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8422959064,Silencer,Tower Damage,1253,,1.25,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Undying,Kills,4,1.2,4.80,Kill points for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Undying,Deaths,11,-1.2,-13.20,Death penalty for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Undying,Assists,25,2.5,50.00,Assist bonus for Soft Support role (capped),true
Dziadek,Soft Support,Meld z Zaskoczenia,5vs3LDQT5Eg4AJULmx8x,8423054658,Undying,Tower Damage,34,,0.03,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dziadek,Soft Support,Meld z Zaskoczenia,7VdHDXHUb0uSjOOiaD9r,8429996273,Jakiro,Kills,3,1.2,3.60,Kill points for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,7VdHDXHUb0uSjOOiaD9r,8429996273,Jakiro,Deaths,8,-1.2,-9.60,Death penalty for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,7VdHDXHUb0uSjOOiaD9r,8429996273,Jakiro,Assists,14,2.5,35.00,Assist bonus for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,7VdHDXHUb0uSjOOiaD9r,8429996273,Jakiro,Observer Wards,3,1.5,4.50,Observer ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,7VdHDXHUb0uSjOOiaD9r,8429996273,Jakiro,Sentry Wards,6,1.2,7.20,Sentry ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,7VdHDXHUb0uSjOOiaD9r,8429996273,Jakiro,Tower Damage,1794,,1.79,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Jakiro,Deaths,9,-1.2,-10.80,Death penalty for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Jakiro,Assists,10,2.5,25.00,Assist bonus for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Jakiro,Observer Wards,5,1.5,7.50,Observer ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Jakiro,Sentry Wards,13,1.2,15.60,Sentry ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421550291,Jakiro,Tower Damage,1238,,1.24,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Rubick,Kills,5,1.2,6.00,Kill points for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Rubick,Deaths,9,-1.2,-10.80,Death penalty for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Rubick,Assists,19,2.5,47.50,Assist bonus for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Rubick,Observer Wards,5,1.5,7.50,Observer ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Rubick,Sentry Wards,9,1.2,10.80,Sentry ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,O2LdqqxZsyHobulI9Esd,8421628982,Rubick,Tower Damage,697,,0.70,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Void Spirit,Kills,1,1.2,1.20,Kill points for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Void Spirit,Deaths,4,-1.2,-4.80,Death penalty for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Void Spirit,Assists,13,2.5,32.50,Assist bonus for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Void Spirit,Observer Wards,4,1.5,6.00,Observer ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Void Spirit,Sentry Wards,5,1.2,6.00,Sentry ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428433681,Void Spirit,Tower Damage,2004,,2.00,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Void Spirit,Kills,6,1.2,7.20,Kill points for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Void Spirit,Deaths,12,-1.2,-14.40,Death penalty for Soft Support role,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Void Spirit,Assists,27,2.5,50.00,Assist bonus for Soft Support role (capped),true
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Void Spirit,Observer Wards,6,1.5,9.00,Observer ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Void Spirit,Sentry Wards,8,1.2,9.60,Sentry ward placement bonus,false
Dziadek,Soft Support,Meld z Zaskoczenia,QYBH3H6V9svJ6ZBTiujb,8428504518,Void Spirit,Tower Damage,1492,,1.49,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Trzmielsko at the rock bottom,Offlane,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Kunkka,Kills,2,2,4.00,Kill points for Offlane role,false
Trzmielsko at the rock bottom,Offlane,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Kunkka,Deaths,9,-1.5,-13.50,Death penalty for Offlane role,false
Trzmielsko at the rock bottom,Offlane,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425761247,Kunkka,Assists,24,2,48.00,Assist bonus for Offlane role,false
Trzmielsko at the rock bottom,Offlane,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Hero135,Kills,10,2,20.00,Kill points for Offlane role,false
Trzmielsko at the rock bottom,Offlane,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Hero135,Deaths,5,-1.5,-7.50,Death penalty for Offlane role,false
Trzmielsko at the rock bottom,Offlane,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Hero135,Assists,17,2,34.00,Assist bonus for Offlane role,false
Trzmielsko at the rock bottom,Offlane,Chief Industries,rVnxdKKTINcYVXbkO4mx,8425833128,Hero135,Tower Damage,1071,,1.07,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
Vogel,Offlane,Skorupiaki ,sHRVKy03EAKtc77DllAr,8431660021,Tidehunter,Kills,5,2,10.00,Kill points for Offlane role,false
Vogel,Offlane,Skorupiaki ,sHRVKy03EAKtc77DllAr,8431660021,Tidehunter,Deaths,5,-1.5,-7.50,Death penalty for Offlane role,false
Vogel,Offlane,Skorupiaki ,sHRVKy03EAKtc77DllAr,8431660021,Tidehunter,Assists,19,2,38.00,Assist bonus for Offlane role,false
Vogel,Offlane,Skorupiaki ,sHRVKy03EAKtc77DllAr,8431660021,Tidehunter,Tower Damage,5675,,5.67,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421512161,Axe,Kills,12,2,24.00,Kill points for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421512161,Axe,Deaths,4,-1.5,-6.00,Death penalty for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421512161,Axe,Assists,16,2,32.00,Assist bonus for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421512161,Axe,Tower Damage,1323,,1.32,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421585719,Legion Commander,Kills,4,2,8.00,Kill points for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421585719,Legion Commander,Deaths,9,-1.5,-13.50,Death penalty for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421585719,Legion Commander,Assists,9,2,18.00,Assist bonus for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,0Q1zNJl50nhaAU2aN3cJ,8421585719,Legion Commander,Tower Damage,97,,0.10,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424355820,Legion Commander,Kills,9,2,18.00,Kill points for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424355820,Legion Commander,Deaths,7,-1.5,-10.50,Death penalty for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424355820,Legion Commander,Assists,16,2,32.00,Assist bonus for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424355820,Legion Commander,Tower Damage,385,,0.39,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424434859,Tidehunter,Kills,2,2,4.00,Kill points for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424434859,Tidehunter,Deaths,2,-1.5,-3.00,Death penalty for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424434859,Tidehunter,Assists,25,2,50.00,Assist bonus for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,GjEqnxXjgov0xsBCJUi4,8424434859,Tidehunter,Tower Damage,3187,,3.19,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425580766,Axe,Kills,10,2,20.00,Kill points for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425580766,Axe,Deaths,4,-1.5,-6.00,Death penalty for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425580766,Axe,Assists,21,2,42.00,Assist bonus for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425580766,Axe,Tower Damage,1888,,1.89,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425580766,Axe,First Blood,1,,10.00,First blood bonus,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425669736,Legion Commander,Kills,10,2,20.00,Kill points for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425669736,Legion Commander,Deaths,6,-1.5,-9.00,Death penalty for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425669736,Legion Commander,Assists,19,2,38.00,Assist bonus for Offlane role,false
HeLLYeAH,Offlane,Tomek i Przyjaciele,e5rACO40T7qW0F1dWAdh,8425669736,Legion Commander,Tower Damage,3150,,3.15,"Tower damage contribution (1 pt per 1000 damage, max 15 pts)",false
